id;name;calories_number;glycemic_index;protein_number;fat_number;carbohydrate_number
3688;ирис meller тёмный шоколад;396.0;52;3.0;6.6;79.2
3689;итальянский пай сдобная особа с вишней;382.0;52;5.0;12.8;61.2
3690;итальянский пай сдобная особа с черникой;378.0;52;5.0;12.8;60.5
3691;карамель леденцовая halls оригинальная;395.0;52;0.1;0.0;97.0
3692;карамель с ликёром;358.0;52;0.0;0.1;92.6
3693;карамель шоколадно-ореховая;420.0;52;1.8;9.2;86.8
3694;кекс уфимский;295.0;52;6.5;11.0;43.2
3695;козинак арахисовый;485.0;52;14.3;25.1;52.5
3696;козинак подсолнечный;576.0;52;14.8;42.6;34.5
3697;конфеты 35 со сливочной начинкой;530.0;52;4.5;30.0;60.0
3698;конфеты haribo chamallows;332.0;52;3.5;0.5;80.0
3699;конфеты rondo с ароматом мяты;405.0;52;0.6;0.0;98.4
3700;конфеты бабаевский белочка;538.0;52;8.8;33.1;53.4
3701;конфеты визит;549.0;52;9.0;35.0;51.0
3702;конфеты коровка сливочная;351.0;52;2.7;4.4;82.4
3703;конфеты кремовые;523.0;52;7.5;31.8;55.8
3704;десерт konti bonjour ванильный;443.0;52;4.0;20.1;63.6
3705;джезерье из граната;381.0;52;2.0;2.9;87.0
3706;джем zero низкокалорийный ежевика;25.0;52;1.0;0.0;4.8
3707;джем апельсиновый;268.0;52;0.8;0.4;63.0
3708;джем банановый;215.0;52;0.1;0.0;59.2
3709;джем вишневый;226.0;52;0.0;0.0;56.5
3710;джем клубничный;272.0;52;0.0;0.0;65.0
3711;джем мандариновый;276.0;52;0.3;0.0;70.8
3712;джем сливовый;288.0;52;0.4;0.3;73.2
3713;джем яблочный;245.0;52;0.0;0.0;24.0
3714;драже milka clusters bitz;470.0;52;5.4;22.0;62.1
3715;драже арахис с мёдом и кунжутом;528.0;52;16.8;36.4;33.4
3716;драже грильяж в шоколаде;445.0;52;5.7;16.7;70.1
3717;драже изюм в шоколаде;379.0;52;3.6;8.9;73.2
3718;драже тик так;397.0;52;0.2;0.6;96.7
3719;желе апельсиновое;88.0;52;2.8;0.0;20.3
3720;желе для торта;88.0;52;2.8;0.0;20.3
3721;желе клубничное;69.0;52;2.5;0.0;15.6
3722;желе молочное;32.0;52;2.7;1.2;2.4
3723;зефир;304.0;52;0.8;0.0;78.5
3724;зефир невские десерты в вафельном рожке со вкусом малины;321.0;52;2.1;1.3;78.0
3725;зефир сладкие истории с клубникой;310.0;52;1.0;0.1;80.0
3726;зефир старые традиции белёвский антоновка;330.0;52;1.0;0.1;80.0
3727;ирис meller белый шоколад;421.0;52;3.3;9.4;80.6
3728;ирис meller пралине;414.0;52;3.0;8.6;80.3
3729;ирис meller шоколад;410.0;52;3.0;8.6;79.2
3730;итальянский пай сдобная особа с лимоном;380.0;52;5.0;12.8;60.5
3731;карамель леденцовая;362.0;52;0.0;0.1;96.2
3732;карамель леденцовая tunes с ароматом ментола и мяты;398.0;52;0.0;1.8;95.8
3733;карамель фруктовая;357.0;52;0.1;0.1;92.2
3734;кекс с изюмом;384.0;52;6.4;17.6;53.6
3735;кекс яшкино итальянский с клубничным джемом и сливочным кремом;380.0;52;5.5;18.0;50.0
3736;козинак кунжутный;510.0;52;12.1;28.9;52.4
3737;конвертик слоеный;313.0;52;6.5;8.1;53.4
3738;конфеты ferrero rocher;580.0;52;8.8;41.3;43.2
3739;конфеты raffaello;623.0;52;9.3;47.8;38.8
3740;конфеты бабаевские оригинальные с фундуком и какао;540.0;52;14.0;34.0;41.0
3741;конфеты батончики рот-фронт;514.0;52;10.7;29.5;53.2
3742;конфеты грильяжные;523.0;52;5.3;26.9;65.6
3743;конфеты красный октябрь сливочная помадка с цукатом;420.0;52;3.5;14.0;69.0
3744;конфеты марсианка чизкейк;375.0;52;2.5;14.2;63.8
3745;конфеты озерский сувенир вишня владимировна в шоколаде;440.0;52;3.0;20.0;63.0
3746;конфеты озерский сувенир орех сергеевич грецкий в шоколаде;580.0;52;8.5;44.2;38.0
3747;конфеты победа вкуса трюфели без сахара;530.0;52;6.5;44.0;26.0
3748;конфеты славянка золотой степ глазированные арахис карамель;498.0;52;10.0;27.4;51.4
3749;конфеты спринт с печеньем;420.0;52;4.9;21.7;67.3
3750;конфеты шоколадные;569.0;52;4.0;39.5;54.2
3751;коржи бисквитные готовые;258.0;52;5.9;0.8;56.3
3752;коржи для медовика;384.0;52;6.3;11.4;64.5
3753;крекер tuc original;479.0;52;8.1;22.0;61.5
3754;крем взбитый альпенгурт шоколадные мечты;281.0;52;2.8;24.0;13.0
3755;крем-десерт fitelle вареное сгущенное молоко без сахара;215.0;52;6.1;13.7;16.7
3756;круассан черёмушки без начинки;461.0;52;8.0;28.8;41.6
3757;круассан черёмушки с карамельной начинкой;379.0;52;6.4;21.2;40.3
3758;круассан черёмушки с шоколадно-ореховой начинкой;465.0;52;6.3;28.3;46.2
3759;кукурузные палочки;325.0;52;8.3;1.2;75.0
3760;кукурузные палочки сладкие;467.0;52;4.7;13.0;82.9
3761;маковник сдобная особа;390.0;52;7.5;18.0;50.0
3762;мармелад жевательный haribo berries;341.0;52;1.0;0.0;84.0
3763;мармелад жевательный бон пари айс крим;332.0;52;5.5;0.0;76.5
3764;мармелад жевательный бон пари весёлые челюсти;325.0;52;4.7;0.0;75.2
3765;мармелад жевательный бон пари кола;322.0;52;4.4;0.0;75.0
3766;мармелад жевательный бон пари медвежата;328.0;52;4.8;0.0;75.7
3767;мармелад жевательный фру-фру цветные акулы;294.0;52;3.5;0.0;69.5
3768;мармелад фруктово-ягодный;293.0;52;0.4;0.0;76.6
3769;мармеладные дольки;318.0;52;0.0;0.0;86.6
3770;маршмеллоу;318.0;52;1.8;0.2;81.3
3771;меренги (безе);440.0;52;2.6;20.8;60.5
3772;мини круассаны 7 days с кремом ваниль;441.0;52;7.0;26.3;44.0
3773;мини круассаны 7 days с кремом какао;441.0;52;7.0;26.3;44.0
3774;мини круассаны 7 days с начинкой вишня;380.0;52;6.0;16.0;52.0
3775;мини-печенье медвежонок барни для завтрака медовое;430.0;52;8.0;14.5;68.0
3776;нуга пеко арахисовая;404.0;52;7.1;10.6;72.2
3777;нуга с орехами и цукатами;430.0;52;6.5;16.0;65.0
3778;паста арахисовая bombbar;557.0;52;28.0;45.0;10.0
3779;паста арахисовая nutbutter натуральная;585.0;52;24.0;50.0;22.0
3780;паста арахисовая озерский сувенир nut story;550.0;52;19.0;42.0;23.0
3781;паста арахисовая сухая myprotein powdered peanut butter;398.0;52;48.0;9.4;26.0
3782;паста кокосовая crunch brunch;720.0;52;20.0;65.0;12.0
3783;паста кокосовая nutbutter;606.0;52;6.9;65.0;7.3
3784;конфеты лакричные;385.0;52;3.7;10.0;69.0
3785;конфеты молочные;364.0;52;2.7;4.3;82.3
3786;конфеты озерский сувенир курага петровна в шоколаде;312.0;52;5.0;14.8;57.0
3787;конфеты озерский сувенир фундук петрович в шоколаде;630.0;52;8.5;48.0;41.0
3788;конфеты помадные;369.0;52;2.2;4.6;83.6
3789;конфеты славянка лёвушка;371.0;52;1.0;7.4;74.4
3790;конфеты фруктовые;369.0;52;1.6;8.6;75.8
3791;конфитюр;183.0;52;0.9;0.2;40.3
3792;коржи вафельные;341.0;52;10.2;4.2;65.7
3793;крекер tuc cheezzz;485.0;52;8.5;24.2;57.5
3794;крем взбитый альпенгурт премиум;207.0;52;2.6;18.0;9.0
3795;крем кондитерский;300.0;52;0.2;26.0;16.5
3796;крем-десерт fitelle сгущенное молоко без сахара;215.0;52;6.1;13.7;16.7
3797;круассан черёмушки с абрикосовой начинкой;390.0;52;5.5;19.7;47.0
3798;круассан черёмушки с клубничной начинкой;390.0;52;5.5;19.7;47.0
3799;круассан черёмушки со сливочной начинкой;467.0;52;5.7;28.5;46.2
3800;кукурузные палочки без сахара царевны полей;336.0;52;8.3;1.2;70.6
3801;лукма;380.0;52;2.0;2.1;75.6
3802;мармелад жевательный fruit-tella микс;354.0;52;0.0;0.0;82.0
3803;мармелад жевательный haribo золотой мишка;343.0;52;6.9;0.0;77.0
3804;мармелад жевательный бон пари бегемотики;321.0;52;4.3;0.0;74.5
3805;мармелад жевательный бон пари кислые червячки;330.0;52;3.6;0.0;77.2
3806;мармелад жевательный бон пари машинки;329.0;52;4.8;0.0;75.9
3807;мармелад жевательный бон пари морское царство;320.0;52;4.7;0.0;73.8
3808;мармелад мармеландия лимонные дольки;326.0;52;0.1;0.0;81.0
3809;мармелад фруктово-ягодный в шоколаде;349.0;52;1.5;9.2;64.2
3810;марципан;479.0;52;6.8;21.2;65.3
3811;мастика сахарная;393.0;52;0.0;1.0;96.0
3812;мини круассаны 7 days с кокосовым кремом;433.0;52;7.0;26.3;42.0
3813;мини круассаны 7 days с кремом варёная сгущенка;445.0;52;8.0;26.3;44.0
3814;мини круассаны 7 days с кремом карамель;441.0;52;6.0;26.3;44.5
3815;мини круассаны 7 days с начинкой клубника;379.0;52;6.0;16.3;52.0
3816;мини-печенье медвежонок барни для завтрака шоколадное;430.0;52;8.3;15.5;67.0
3817;нуга с миндалем и клюквой;465.0;52;6.0;22.0;60.0
3818;паста nutella;530.0;52;6.8;31.0;56.0
3819;паста арахисовая hy-top хрустящая;625.0;52;21.9;50.0;22.0
3820;паста арахисовая nutley с шоколадом;517.0;52;15.2;41.1;33.0
3821;паста арахисовая сухая;606.0;52;25.6;44.0;9.6
3822;паста кокосовая bombbar;657.0;52;0.0;65.0;14.0
3823;паста кокосовая dopdrops;672.0;52;6.9;65.0;14.3
3824;паста шоколадная bombbar с фундуком;490.0;52;20.0;38.0;9.4
3825;пастила;310.0;52;0.5;0.0;80.8
3826;пастила вкусвилл белёвская без сахара;310.0;52;0.3;0.6;75.8
3827;пастила шарлиз с кусочками мармелада;312.0;52;0.5;0.1;83.8
3828;пастила шармэль йогурт;302.0;52;0.3;0.0;75.0
3829;пастила шармэль клюквенная;320.0;52;0.5;0.0;79.0
3830;пахлава muharram дюрум;343.0;52;4.5;17.5;46.0
3831;печенье oreo chocolate cream;475.0;52;5.9;20.6;66.5
3832;печенье wagon wheels;431.0;52;5.1;15.6;66.9
3833;печенье грибочки;367.0;52;3.6;7.9;69.6
3834;печенье дымка добрые сладости полезное со злаками сахарное;353.0;52;8.0;9.0;60.0
3835;печенье крекер;352.0;52;11.3;13.4;67.1
3836;печенье любятово мария традиционное;410.0;52;8.0;9.5;72.0
3837;печенье миндальное;486.0;52;7.0;22.7;64.7
3838;печенье подружки печенюшки сахарное;410.0;52;8.0;9.0;73.0
3839;печенье с ароматом топленого молока;519.0;52;7.2;26.5;63.0
3840;печенье сдобное;458.0;52;10.4;5.2;76.8
3841;печенье слоёные ушки;520.0;52;6.4;29.0;57.0
3842;печенье три-о акконд пломбир;439.0;52;4.5;17.0;67.0
3843;печенье хлебный спас овсяное злаковое ассорти на фруктозе;440.0;52;6.5;19.5;60.0
3844;печенье шакер бура;335.0;52;5.7;21.0;31.0
3845;печенье юбилейное традиционное;465.0;52;7.6;19.5;65.5
3846;пирог сдобная особа завитушка сливочный мусс и шоколад;380.0;52;5.4;16.0;53.0
3847;пирог сдобная особа с начинкой абрикос;378.0;52;4.3;13.8;59.1
3848;пирог сдобная особа с начинкой голубика;378.0;52;4.3;13.8;59.1
3849;пирожное choco pie lotte;438.0;52;4.0;18.0;64.9
3850;пирожное kinder delice с молочной начинкой;455.0;52;5.9;29.0;42.6
3851;пирожное konti timi с малиной и сливками;370.0;52;4.5;14.0;62.0
3852;пирожное воздушное;419.0;52;3.1;16.3;68.5
3853;пирожное кармен;390.0;52;2.9;19.4;52.8
3854;пирожное картошка с кремом;392.0;52;4.3;19.7;48.9
3855;пирожное корзиночка крем-брюле;392.0;52;2.8;21.5;46.2
3856;пирожное корзиночка с грибочками;461.0;52;1.0;27.5;54.9
3857;пирожное корзиночка с фруктами;380.0;52;0.8;17.3;42.5
3858;пирожное медвежонок барни с шоколадной начинкой;390.0;52;5.8;15.2;59.1
